Montant_de_la_commande,Quantite,Prix_Unité,Montant_Remise,Montant_Livraison,a_code_promo,canal_vente,Type_client,ville_client,prix_catalogue,En_Promo,canal_produit,Categorie,Type_Vente,Type_paiement,Annee,Mois,Trimestre,Semestre,est_saison_haute,remise_pct,ratio_prix_catalogue
99.8,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Bizerte,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
105.0,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
105.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
106.0,1,56.0,0.0,8.0,1,B2C,Particulier,Tunis,56.0,False,Site Web,"VERRES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
106.0,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,5,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
115.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
115.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
115.0,2,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
80.0,1,25.0,0.0,8.0,1,B2C,Particulier,Jendouba,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
80.0,1,30.0,0.0,8.0,1,B2C,Particulier,Jendouba,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
80.0,1,25.0,0.0,8.0,1,B2C,Particulier,Jendouba,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,49.9,0.0,8.0,1,B2C,Particulier,Nabeul,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,25.0,0.0,8.0,1,B2C,Particulier,Nabeul,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,25.0,0.0,8.0,1,B2C,Particulier,Nabeul,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,BOIS D'OLIVIER,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,1,45.0,0.0,8.0,1,B2C,Particulier,Tunis,45.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
104.0,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
104.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
104.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
104.0,1,34.0,0.0,8.0,1,B2C,Particulier,Tunis,34.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,2,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
200.0,1,200.0,0.0,0.0,1,B2B,Entreprise,Tunis,238.0,False,Terrain,LUMINAIRES,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,0.8403361344537815
1785.0,1500,1.19,0.0,0.0,1,B2B,Entreprise,Tunis,1.4161,False,Terrain,ART DE LA TABLE,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,0.8403361344537815
80.0,1,80.0,0.0,8.0,1,B2C,Particulier,Ariana,80.0,False,Site Web,BOIS D'OLIVIER,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
84.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
84.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
84.0,1,34.0,0.0,8.0,1,B2C,Particulier,Tunis,34.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
124.0,1,34.0,0.0,8.0,1,B2C,Particulier,Tunis,34.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
124.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
128.0,4,32.0,0.0,0.0,1,B2B,Entreprise,Sousse,38.08,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,0.8403361344537815
96.0,3,32.0,0.0,0.0,1,B2B,Entreprise,Ben Arous,38.08,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,0.8403361344537815
90.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
90.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
90.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
100.0,2,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
85.0,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
85.0,1,35.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,VASES ET POTS,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.4
85.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,JEUX,Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
1100.0,5,220.0,0.0,0.0,1,B2B,Entreprise,Tunis,220.0,False,Terrain,LA TOUCHE DÉCO,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
2550.0,15,170.0,0.0,0.0,1,B2B,Entreprise,Tunis,170.0,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
3400.0,20,170.0,0.0,0.0,1,B2B,Entreprise,Tunis,170.0,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
425.0,1,425.0,0.0,0.0,1,B2B,Entreprise,Tunis,425.0,False,Terrain,ART DE LA TABLE,Terrain,VIREMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Sfax,90.0,False,Site Web,"CÉRAMIQUES, VASES",Site_Web,WALLET PAYMENT,2025,11,Trimestre 4,Semestre 2,0,0.0,1.0
99.9,1,50.0,0.0,8.0,1,B2C,Particulier,Nabeul,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
99.9,1,49.9,0.0,8.0,1,B2C,Particulier,Nabeul,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
25.0,1,25.0,0.0,8.0,1,B2C,Particulier,Sousse,25.0,False,Site Web,ART DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
119.0,1,119.0,0.0,8.0,1,B2C,Particulier,Nabeul,119.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Ben Arous,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
119.0,1,119.0,0.0,8.0,1,B2C,Particulier,,119.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
115.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
115.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
119.0,1,119.0,0.0,8.0,1,B2C,Particulier,Tunis,119.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
85.0,2,30.0,0.0,8.0,1,B2C,Particulier,Ben Arous,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
85.0,1,25.0,0.0,8.0,1,B2C,Particulier,Ben Arous,25.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
80.0,1,80.0,0.0,8.0,1,B2C,Particulier,Ben Arous,80.0,False,Site Web,BOIS D'OLIVIER,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Bizerte,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
450.0,10,45.0,0.0,0.0,1,B2B,Entreprise,Tunis,45.0,False,Terrain,ARTICLES EN CUIVRE,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
20.0,1,20.0,0.0,0.0,1,B2B,Entreprise,Tunis,1785.0,False,Terrain,LUMINAIRES,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.011204481792717087
108.9,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
108.9,1,34.0,0.0,8.0,1,B2C,Particulier,Tunis,34.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
108.9,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,65.0,0.0,8.0,1,B2C,Particulier,Tunis,65.0,False,Site Web,JEUX,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
99.8,2,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
99.9,1,50.0,0.0,8.0,1,B2C,Particulier,Ben Arous,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
99.9,1,49.9,0.0,8.0,1,B2C,Particulier,Ben Arous,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,5,15.0,0.0,0.0,1,B2B,Entreprise,Sousse,17.849999999999998,False,Terrain,ARTISANAT,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537816
125.0,5,25.0,0.0,0.0,1,B2B,Entreprise,Sousse,29.75,False,Terrain,ARTISANAT,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
150.0,5,30.0,0.0,0.0,1,B2B,Entreprise,Sousse,35.699999999999996,False,Terrain,ARTISANAT,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537816
190.0,5,38.0,0.0,0.0,1,B2B,Entreprise,Sousse,45.22,False,Terrain,ARTISANAT,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
65.0,5,13.0,0.0,0.0,1,B2B,Entreprise,Sousse,15.469999999999999,False,Terrain,LA TOUCHE DÉCO,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
105.0,1,80.0,0.0,8.0,1,B2C,Particulier,Tunis,80.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
89.9,1,20.0,0.0,8.0,1,B2C,Particulier,Tunis,20.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
119.0,1,119.0,0.0,8.0,1,B2C,Particulier,Tunis,119.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
100.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,2,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,30.0,0.0,8.0,1,B2C,Particulier,Tunis,30.0,False,Site Web,CÉRAMIQUES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,"CÉRAMIQUES, BOUGEOIRS",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
12667.5,450,28.15,0.0,0.0,1,B2B,Entreprise,Tunis,33.4985,False,Terrain,ART DE LA TABLE,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
900.0,450,2.0,0.0,0.0,1,B2B,Entreprise,Tunis,2.38,False,Terrain,LA TOUCHE DÉCO,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
3600.0,450,8.0,0.0,0.0,1,B2B,Entreprise,Tunis,9.52,False,Terrain,TOTE BAGS,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
300.0,20,15.0,0.0,0.0,1,B2B,Entreprise,Tunis,15.0,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
1100.0,5,220.0,0.0,0.0,1,B2B,Entreprise,Tunis,220.0,False,Terrain,LA TOUCHE DÉCO,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
2550.0,15,170.0,0.0,0.0,1,B2B,Entreprise,Tunis,170.0,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
3400.0,20,170.0,0.0,0.0,1,B2B,Entreprise,Tunis,170.0,False,Terrain,COFFRETS CADEAUX,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
425.0,1,425.0,0.0,0.0,1,B2B,Entreprise,Tunis,425.0,False,Terrain,ART DE LA TABLE,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
720.0,20,36.0,0.0,0.0,1,B2B,Entreprise,Tunis,42.839999999999996,False,Terrain,ARTICLES EN CUIVRE,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537816
1000.0,20,50.0,0.0,0.0,1,B2B,Entreprise,Tunis,59.5,False,Terrain,ARTICLES EN CUIVRE,Terrain,VIREMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,0.8403361344537815
93.0,1,48.0,0.0,8.0,1,B2C,Particulier,Tunis,48.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
93.0,1,45.0,0.0,8.0,1,B2C,Particulier,Tunis,45.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
99.8,2,49.9,0.0,8.0,1,B2C,Particulier,Tunis,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
106.0,1,50.0,0.0,8.0,1,B2C,Particulier,Tunis,50.0,False,Site Web,"VERRES, CUIVRES",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
106.0,1,56.0,0.0,8.0,1,B2C,Particulier,Tunis,56.0,False,Site Web,"VERRES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
79.9,1,30.0,0.0,8.0,1,B2C,Particulier,Ben Arous,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
79.9,1,49.9,0.0,8.0,1,B2C,Particulier,Ben Arous,49.9,False,Site Web,VERRES,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
79.9,1,30.0,0.0,8.0,1,B2C,Particulier,Ben Arous,30.0,False,Site Web,"CÉRAMIQUES, SERVICE DE TABLE",Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
79.9,1,49.9,0.0,8.0,1,B2C,Particulier,Ben Arous,49.9,False,Site Web,VERRES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
123.0,1,45.0,0.0,8.0,1,B2C,Particulier,Kairouan,45.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
123.0,1,48.0,0.0,8.0,1,B2C,Particulier,Kairouan,48.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
123.0,1,30.0,0.0,8.0,1,B2C,Particulier,Kairouan,30.0,False,Site Web,JEUX,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,1,20.0,0.0,8.0,1,B2C,Particulier,Gabes,20.0,False,Site Web,ARTISANAT,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,1,30.0,0.0,8.0,1,B2C,Particulier,Gabes,30.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
75.0,1,25.0,0.0,8.0,1,B2C,Particulier,Gabes,25.0,False,Site Web,CÉRAMIQUES,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Tunis,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
90.0,1,90.0,0.0,8.0,1,B2C,Particulier,Ben Arous,90.0,False,Site Web,COUFFINS & FOUTAS,Site_Web,WALLET PAYMENT,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,80.0,0.0,8.0,1,B2C,Particulier,Tunis,80.0,False,Site Web,SERVICE DE TABLE,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
105.0,1,25.0,0.0,8.0,1,B2C,Particulier,Tunis,25.0,False,Site Web,BOIS D'OLIVIER,Site_Web,PAY IN PERSON,2025,12,Trimestre 4,Semestre 2,1,0.0,1.0
